state,district,biometric_updates,demographic_updates,new_enrolments,total_updates,assi,district_type,stress_type,bio_ratio,demo_ratio,temporal_status,assi_trend,assi_acceleration,future_mbu_demand,mbu_risk_score,age_18_greater,anomaly_score,security_status,Recommended_Action,Priority,Preparedness_Index,District_Playbook
Maharashtra,Buldana,35737.0,22941.0,1075.0,58678.0,54.584186046511626,Maintenance-heavy Zone,Mixed Stress,0.6090357544565255,0.39096424554347453,Emerging Hotspot,9.724049707602338,56.65753903720449,963,52.56457116279069,0,1,Normal,Maintain Routine Operations,High,46.6,Maintain Routine Operations
Maharashtra,Buldhana,219501.0,114172.0,7084.0,333673.0,47.102343308865045,Maintenance-heavy Zone,Biometric-dominant Stress,0.6578326685107875,0.34216733148921247,Declining / Stable,-4.539508506616259,43.60875279559058,5849,275.5016060135516,142,1,Normal,Pre-position Biometric Kits (MBU Wave Incoming),CRITICAL,39.4,Deploy Iris Scanners (Biometric Failure)
Maharashtra,Chandrapur,213634.0,112071.0,4475.0,325705.0,72.7832402234637,Maintenance-heavy Zone,Biometric-dominant Stress,0.6559125589106707,0.3440874410893293,Declining / Stable,-5.96612184436837,47.09016636553691,4014,292.15192625698324,86,1,Normal,Maintain Routine Operations,CRITICAL,37.9,Deploy Iris Scanners (Biometric Failure)
Maharashtra,Chatrapati Sambhaji Nagar,2204.0,7640.0,211.0,9844.0,46.654028436018955,Maintenance-heavy Zone,Demographic-dominant Stress,0.2238927265339293,0.7761072734660707,Emerging Hotspot,9.340625000000001,12.366031051391053,114,5.3185592417061605,16,1,Normal,Activate Mobile Document Centers,High,52.8,Setup Document Update Camp (Panchayat Level)
Maharashtra,Chhatrapati Sambhajinagar,4867.0,14738.0,1010.0,19605.0,19.41089108910891,Maintenance-heavy Zone,Demographic-dominant Stress,0.24825299668451925,0.7517470033154807,Emerging Hotspot,8.699072254108026,11.93847905644768,411,7.977876237623763,234,1,Normal,Activate Mobile Document Centers,Normal,77.3,Setup Document Update Camp (Panchayat Level)
Maharashtra,Dharashiv,643.0,3188.0,144.0,3831.0,26.604166666666668,Maintenance-heavy Zone,Demographic-dominant Stress,0.1678412947011224,0.8321587052988776,Emerging Hotspot,14.043809523809527,21.651531477268176,89,2.3677708333333336,27,1,Normal,Activate Mobile Document Centers,High,67.5,Setup Document Update Camp (Panchayat Level)
Maharashtra,Dhule,197854.0,61908.0,12605.0,259762.0,20.60785402618009,Maintenance-heavy Zone,Biometric-dominant Stress,0.7616741478738229,0.23832585212617705,Declining / Stable,-15.912742651873087,45.83554723764346,7244,149.28329456564856,519,1,Normal,Pre-position Biometric Kits (MBU Wave Incoming),High,62.3,Deploy Iris Scanners (Biometric Failure)
Maharashtra,Gadchiroli,140665.0,52698.0,2374.0,193363.0,81.4502948609941,Maintenance-heavy Zone,Biometric-dominant Stress,0.7274659578099223,0.2725340421900777,Emerging Hotspot,8.676139249962647,71.68393451905243,2084,169.74241449031172,22,-1,Sentinel Alert: Audit Required,"IMMEDIATE DISTRICT AUDIT (Suspicious Adult Enrolment), Deploy 5+ Iris Scanners",CRITICAL,11.4,URGENT: IMMEDIATE SECURITY AUDIT & KIT DEPLOYMENT
Maharashtra,Gondia,865.0,975.0,29.0,1840.0,63.44827586206897,Maintenance-heavy Zone,Mixed Stress,0.4701086956521739,0.529891304347826,Emerging Hotspot,17.387878787878787,54.81638800744735,25,1.5862068965517242,0,1,Normal,Maintain Routine Operations,High,50.1,Maintain Routine Operations
Maharashtra,Gondiya,96514.0,63618.0,2890.0,160132.0,55.40899653979239,Maintenance-heavy Zone,Mixed Stress,0.6027152599105737,0.3972847400894262,Emerging Hotspot,6.714697049104186,27.795599530891252,2780,154.03701038062283,6,1,Normal,Maintain Routine Operations,High,42.1,Maintain Routine Operations
Maharashtra,Gondiya *,1408.0,2008.0,57.0,3416.0,59.92982456140351,Maintenance-heavy Zone,Mixed Stress,0.41217798594847777,0.5878220140515222,Emerging Hotspot,17.835087719298247,31.56888038906017,53,3.176280701754386,0,1,Normal,Maintain Routine Operations,High,50.3,Maintain Routine Operations
Maharashtra,Hingoli,117064.0,96551.0,8189.0,213615.0,26.085602637684698,Maintenance-heavy Zone,Mixed Stress,0.5480139503312034,0.4519860496687967,Emerging Hotspot,5.9948348399567895,30.907718384711192,6359,165.87834717303699,373,1,Normal,Pre-position Biometric Kits (MBU Wave Incoming),High,54.1,PRE-EMPTIVE: Book School Premises for MBU Camps
Maharashtra,Hingoli *,9.0,3.0,1.0,12.0,12.0,Maintenance-heavy Zone,Biometric-dominant Stress,0.75,0.25,Declining / Stable,,,1,0.012,0,1,Normal,Maintain Routine Operations,Normal,91.2,Deploy Iris Scanners (Biometric Failure)
Maharashtra,Jalgaon,417384.0,151076.0,13260.0,568460.0,42.87028657616893,Maintenance-heavy Zone,Biometric-dominant Stress,0.7342363578791824,0.26576364212081766,Declining / Stable,-9.749614085084794,22.708227235697887,10454,448.16597586727,227,1,Normal,Pre-position Biometric Kits (MBU Wave Incoming),CRITICAL,37.4,Deploy Iris Scanners (Biometric Failure)
Maharashtra,Jalna,192692.0,79540.0,5590.0,272232.0,48.699821109123434,Maintenance-heavy Zone,Biometric-dominant Stress,0.7078227394281348,0.29217726057186516,Emerging Hotspot,6.54278527633624,14.998714654496501,4627,225.33407227191412,19,1,Normal,Deploy 5+ Iris Scanners,High,40.2,Deploy Iris Scanners (Biometric Failure)
Maharashtra,Kolhapur,271084.0,129934.0,7480.0,401018.0,53.612032085561495,Maintenance-heavy Zone,Biometric-dominant Stress,0.6759896064515807,0.32401039354841926,Emerging Hotspot,6.630493244129608,12.895321367745792,6423,344.3500820855615,72,1,Normal,"Pre-position Biometric Kits (MBU Wave Incoming), Deploy 5+ Iris Scanners",CRITICAL,36.7,Deploy Iris Scanners (Biometric Failure)
Maharashtra,Latur,246741.0,125627.0,7607.0,372368.0,48.95070329959248,Maintenance-heavy Zone,Biometric-dominant Stress,0.6626267563270742,0.3373732436729257,Declining / Stable,-9.593570937702784,26.398250701017414,5828,285.284698830025,148,1,Normal,Pre-position Biometric Kits (MBU Wave Incoming),CRITICAL,38.4,Deploy Iris Scanners (Biometric Failure)
Maharashtra,Mumbai,404359.0,135483.0,14552.0,539842.0,37.09744365035734,Maintenance-heavy Zone,Biometric-dominant Stress,0.7490321242141219,0.2509678757858781,Declining / Stable,-4.4533663628250615,27.157421277374578,10594,393.0103180318857,77,1,Normal,Pre-position Biometric Kits (MBU Wave Incoming),High,40.3,Deploy Iris Scanners (Biometric Failure)
Maharashtra,Mumbai City,47571.0,51875.0,2929.0,99446.0,33.9522021167634,Maintenance-heavy Zone,Mixed Stress,0.4783601150373067,0.5216398849626933,Emerging Hotspot,8.086457318157697,11.71759425650386,2314,78.5653956981905,166,1,Normal,Maintain Routine Operations,High,52.4,Maintain Routine Operations
Maharashtra,Mumbai Suburban,174190.0,192977.0,18216.0,367167.0,20.15629117259552,Maintenance-heavy Zone,Mixed Stress,0.4744162737936688,0.5255837262063312,Declining / Stable,-2.2029893581116298,14.815423884607178,12480,251.55051383399208,790,1,Normal,Pre-position Biometric Kits (MBU Wave Incoming),High,60.9,PRE-EMPTIVE: Book School Premises for MBU Camps
Maharashtra,Mumbai( Sub Urban ),4927.0,3641.0,419.0,8568.0,20.44868735083532,Maintenance-heavy Zone,Mixed Stress,0.5750466853408029,0.424953314659197,Emerging Hotspot,8.16628497460918,5.879837085786617,340,6.9525536992840085,0,1,Normal,Maintain Routine Operations,Normal,75.6,Maintain Routine Operations
Maharashtra,Nagpur,350923.0,158901.0,11828.0,509824.0,43.10314507947244,Maintenance-heavy Zone,Biometric-dominant Stress,0.68832185224705,0.31167814775295005,Declining / Stable,-6.63247990753958,58.00088208038926,10093,435.04004328711534,233,1,Normal,Pre-position Biometric Kits (MBU Wave Incoming),CRITICAL,37.4,Deploy Iris Scanners (Biometric Failure)
Maharashtra,Nanded,342540.0,236789.0,11947.0,579329.0,48.49158784632125,Maintenance-heavy Zone,Mixed Stress,0.5912702454045974,0.4087297545954026,Declining / Stable,-1.089575448111876,42.85261214310019,9164,444.37691102368797,336,1,Normal,Pre-position Biometric Kits (MBU Wave Incoming),CRITICAL,36.6,PRE-EMPTIVE: Book School Premises for MBU Camps
Maharashtra,Nandurbar,199747.0,41044.0,10516.0,240791.0,22.89758463294028,Maintenance-heavy Zone,Biometric-dominant Stress,0.8295451241948412,0.17045487580515883,Declining / Stable,-7.781473298859591,23.43877955452477,7649,175.1436248573602,237,1,Normal,Pre-position Biometric Kits (MBU Wave Incoming),High,58.5,Deploy Iris Scanners (Biometric Failure)
Maharashtra,Nandurbar *,1645.0,600.0,140.0,2245.0,16.035714285714285,Maintenance-heavy Zone,Biometric-dominant Stress,0.732739420935412,0.267260579064588,Emerging Hotspot,5.601282051282052,10.48092699936495,106,1.6997857142857142,1,1,Normal,Deploy 5+ Iris Scanners,Normal,84.5,Deploy Iris Scanners (Biometric Failure)
Maharashtra,Nashik,576606.0,246100.0,22368.0,822706.0,36.78048998569385,Maintenance-heavy Zone,Biometric-dominant Stress,0.7008651936414709,0.29913480635852907,Declining / Stable,-60.68406587807383,145.2639121119761,16262,598.1243281473534,304,1,Normal,Pre-position Biometric Kits (MBU Wave Incoming),CRITICAL,39.7,Deploy Iris Scanners (Biometric Failure)
Maharashtra,Osmanabad,155055.0,108833.0,4026.0,263888.0,65.54595131644312,Maintenance-heavy Zone,Mixed Stress,0.587578821318135,0.412421178681865,Declining / Stable,-4.39572299285414,45.44280824755591,3303,216.49827719821164,10,1,Normal,Maintain Routine Operations,CRITICAL,39.6,Maintain Routine Operations
Maharashtra,Palghar,157952.0,122107.0,10699.0,280059.0,26.17618469015796,Maintenance-heavy Zone,Mixed Stress,0.5639954438171957,0.4360045561828043,Declining / Stable,-1.9276017736937707,25.410998637688557,7343,192.2117241798299,165,1,Normal,Pre-position Biometric Kits (MBU Wave Incoming),High,53.4,PRE-EMPTIVE: Book School Premises for MBU Camps
Maharashtra,Parbhani,184026.0,116829.0,6272.0,300855.0,47.96795280612245,Maintenance-heavy Zone,Mixed Stress,0.6116767213441692,0.3883232786558309,Declining / Stable,-79.9710826390642,167.9547874504753,5062,242.81377710459182,199,-1,Sentinel Alert: Audit Required,"IMMEDIATE DISTRICT AUDIT (Suspicious Adult Enrolment), Pre-position Biometric Kits (MBU Wave Incoming)",CRITICAL,10.1,URGENT: IMMEDIATE SECURITY AUDIT & KIT DEPLOYMENT
Maharashtra,Pune,605762.0,438478.0,31763.0,1044240.0,32.87598778452917,Maintenance-heavy Zone,Mixed Stress,0.5800984448019613,0.4199015551980388,Declining / Stable,-153.0713481454928,393.1062336193662,24088,791.9167937537387,1139,-1,Sentinel Alert: Audit Required,"IMMEDIATE DISTRICT AUDIT (Suspicious Adult Enrolment), Pre-position Biometric Kits (MBU Wave Incoming)",CRITICAL,13.4,URGENT: IMMEDIATE SECURITY AUDIT & KIT DEPLOYMENT
Maharashtra,Raigad,14025.0,42361.0,3433.0,56386.0,16.42470142732304,Maintenance-heavy Zone,Demographic-dominant Stress,0.24873195474053844,0.7512680452594616,Emerging Hotspot,1.6358899589456322,12.409184796635637,2585,42.45785318963006,105,1,Normal,Activate Mobile Document Centers,Normal,75.9,Setup Document Update Camp (Panchayat Level)
Maharashtra,Raigarh,156663.0,85867.0,5230.0,242530.0,46.37284894837476,Maintenance-heavy Zone,Mixed Stress,0.6459530779697357,0.3540469220302643,Emerging Hotspot,7.400507442197406,11.646105759545325,4414,204.68975525812618,1,1,Normal,Maintain Routine Operations,High,41.5,Maintain Routine Operations
Maharashtra,Raigarh(Mh),500.0,853.0,88.0,1353.0,15.375,Maintenance-heavy Zone,Mixed Stress,0.36954915003695493,0.6304508499630451,Emerging Hotspot,2.1,22.88322225164136,72,1.107,0,1,Normal,Maintain Routine Operations,Normal,85.7,Maintain Routine Operations
Maharashtra,Ratnagiri,139189.0,53009.0,2603.0,192198.0,73.83711102573953,Maintenance-heavy Zone,Biometric-dominant Stress,0.724195881330711,0.27580411866928894,Emerging Hotspot,6.152121212121213,18.863441336858195,2352,173.66488513253938,32,1,Normal,Deploy 5+ Iris Scanners,High,41.0,Deploy Iris Scanners (Biometric Failure)
Maharashtra,Sangli,223013.0,89884.0,7632.0,312897.0,40.998034591194966,Maintenance-heavy Zone,Biometric-dominant Stress,0.7127361400077342,0.28726385999226584,Declining / Stable,-7.216432729740347,28.43967555215079,5697,233.56580306603772,133,1,Normal,Pre-position Biometric Kits (MBU Wave Incoming),High,41.4,Deploy Iris Scanners (Biometric Failure)
Maharashtra,Satara,209569.0,98223.0,6021.0,307792.0,51.119747550240824,Maintenance-heavy Zone,Biometric-dominant Stress,0.6808786453189166,0.3191213546810833,Declining / Stable,-6.78188025850506,24.131693734959608,5148,263.1644603886398,156,1,Normal,Pre-position Biometric Kits (MBU Wave Incoming),CRITICAL,38.9,Deploy Iris Scanners (Biometric Failure)
Maharashtra,Sindhudurg,48377.0,27892.0,1202.0,76269.0,63.45174708818636,Maintenance-heavy Zone,Mixed Stress,0.6342944053285083,0.3657055946714917,Emerging Hotspot,11.706354210452572,13.436337321558897,1121,71.12940848585691,22,1,Normal,Maintain Routine Operations,High,44.5,Maintain Routine Operations
Maharashtra,Solapur,334507.0,265546.0,12292.0,600053.0,48.816547347868536,Maintenance-heavy Zone,Mixed Stress,0.5574624241525332,0.4425375758474668,Declining / Stable,-2.0305783986081383,37.48594394480074,9537,465.5634120566222,260,1,Normal,Pre-position Biometric Kits (MBU Wave Incoming),CRITICAL,36.1,PRE-EMPTIVE: Book School Premises for MBU Camps
Maharashtra,Thane,571273.0,447253.0,43688.0,1018526.0,23.313633034242812,Maintenance-heavy Zone,Mixed Stress,0.5608820982478602,0.4391179017521399,Declining / Stable,-333.1652700838854,948.7645441777827,29092,678.2402122321919,967,-1,Sentinel Alert: Audit Required,"IMMEDIATE DISTRICT AUDIT (Suspicious Adult Enrolment), Pre-position Biometric Kits (MBU Wave Incoming)",CRITICAL,25.1,URGENT: IMMEDIATE SECURITY AUDIT & KIT DEPLOYMENT
Maharashtra,Wardha,126459.0,30342.0,1953.0,156801.0,80.28725038402457,Maintenance-heavy Zone,Biometric-dominant Stress,0.8064935810358352,0.19350641896416476,Emerging Hotspot,6.915182483213745,44.6815611565767,1859,149.2539984639017,5,1,Normal,Deploy 5+ Iris Scanners,High,41.9,Deploy Iris Scanners (Biometric Failure)
Maharashtra,Washim,138620.0,53874.0,3386.0,192494.0,56.84997046662729,Maintenance-heavy Zone,Biometric-dominant Stress,0.7201263416002577,0.2798736583997423,Declining / Stable,-5.970232303447693,48.53191685725233,3041,172.88076018901359,45,1,Normal,Maintain Routine Operations,High,41.4,Deploy Iris Scanners (Biometric Failure)
Maharashtra,Washim *,839.0,995.0,32.0,1834.0,57.3125,Maintenance-heavy Zone,Mixed Stress,0.4574700109051254,0.5425299890948746,Emerging Hotspot,6.5090909090909195,200.28163343720576,28,1.60475,0,-1,Sentinel Alert: Audit Required,IMMEDIATE DISTRICT AUDIT (Suspicious Adult Enrolment),CRITICAL,21.0,URGENT: IMMEDIATE SECURITY AUDIT & KIT DEPLOYMENT
Maharashtra,Yavatmal,327187.0,196112.0,7594.0,523299.0,68.90953384250724,Maintenance-heavy Zone,Mixed Stress,0.6252391080433939,0.37476089195660606,Declining / Stable,-5.804499828201742,70.94742659473803,6054,417.1783178825388,201,-1,Sentinel Alert: Audit Required,"IMMEDIATE DISTRICT AUDIT (Suspicious Adult Enrolment), Pre-position Biometric Kits (MBU Wave Incoming)",CRITICAL,5.1,URGENT: IMMEDIATE SECURITY AUDIT & KIT DEPLOYMENT
Manipur,Bishnupur,30309.0,42055.0,1117.0,72364.0,64.78424350940018,Maintenance-heavy Zone,Mixed Stress,0.41884086009618043,0.5811591399038196,Emerging Hotspot,5.976516280059588,51.169884991000714,516,33.428669650850495,42,1,Normal,Maintain Routine Operations,High,46.6,Maintain Routine Operations
Manipur,Chandel,8683.0,8989.0,759.0,17672.0,23.2832674571805,Maintenance-heavy Zone,Mixed Stress,0.4913422363060208,0.5086577636939792,Emerging Hotspot,3.4830551208485474,20.165748990625648,244,5.681117259552042,5,1,Normal,Maintain Routine Operations,Normal,71.5,Maintain Routine Operations
Manipur,Churachandpur,18812.0,19273.0,4638.0,38085.0,8.211513583441139,Maintenance-heavy Zone,Mixed Stress,0.4939477484573979,0.506052251542602,Emerging Hotspot,2.066610436935523,7.231271317879901,1256,10.31366106080207,108,1,Normal,Maintain Routine Operations,Normal,86.7,Maintain Routine Operations
Manipur,Imphal East,59274.0,56020.0,1132.0,115294.0,101.84982332155477,Maintenance-heavy Zone,Mixed Stress,0.5141117490936216,0.4858882509063785,Emerging Hotspot,16.34983854652972,63.58115237667546,559,56.93405123674912,9,-1,Sentinel Alert: Audit Required,IMMEDIATE DISTRICT AUDIT (Suspicious Adult Enrolment),CRITICAL,15.4,URGENT: IMMEDIATE SECURITY AUDIT & KIT DEPLOYMENT
Manipur,Imphal West,61311.0,59350.0,1236.0,120661.0,97.62216828478964,Maintenance-heavy Zone,Mixed Stress,0.5081260722188611,0.4918739277811389,Emerging Hotspot,6.780398322851152,79.83013323720043,645,62.96629854368931,32,-1,Sentinel Alert: Audit Required,IMMEDIATE DISTRICT AUDIT (Suspicious Adult Enrolment),CRITICAL,15.2,URGENT: IMMEDIATE SECURITY AUDIT & KIT DEPLOYMENT
Manipur,Jiribam,1966.0,1997.0,145.0,3963.0,27.33103448275862,Maintenance-heavy Zone,Mixed Stress,0.4960888215997981,0.5039111784002018,Early-warning District,6.0160575858250285,4.939911000418057,53,1.448544827586207,1,1,Normal,Maintain Routine Operations,High,67.2,Maintain Routine Operations
Manipur,Kakching,2047.0,3325.0,109.0,5372.0,49.28440366972477,Maintenance-heavy Zone,Mixed Stress,0.3810498883097543,0.6189501116902457,Emerging Hotspot,8.356725146198832,15.125522594924197,39,1.922091743119266,1,1,Normal,Maintain Routine Operations,High,52.5,Maintain Routine Operations
Manipur,Pherzawl,2.0,176.0,11.0,178.0,16.181818181818183,Maintenance-heavy Zone,Demographic-dominant Stress,0.011235955056179775,0.9887640449438202,Emerging Hotspot,11.571428571428571,43.526440474821314,1,0.016181818181818183,0,1,Normal,Activate Mobile Document Centers,Normal,86.6,Setup Document Update Camp (Panchayat Level)
Manipur,Senapati,22596.0,25510.0,1501.0,48106.0,32.04930046635576,Maintenance-heavy Zone,Mixed Stress,0.4697127177483058,0.5302872822516942,Emerging Hotspot,7.4871885623806635,18.618352731966286,764,24.4856655562958,16,1,Normal,Maintain Routine Operations,High,58.6,Maintain Routine Operations
Manipur,Tamenglong,7854.0,10431.0,960.0,18285.0,19.046875,Maintenance-heavy Zone,Mixed Stress,0.429532403609516,0.570467596390484,Emerging Hotspot,1.8849655056368835,16.75750306705368,297,5.656921875,29,1,Normal,Maintain Routine Operations,Normal,78.2,Maintain Routine Operations
Manipur,Thoubal,56043.0,59244.0,1067.0,115287.0,108.04779756326148,Maintenance-heavy Zone,Mixed Stress,0.48611725519789745,0.5138827448021026,Emerging Hotspot,10.935508224588768,48.03057024890157,423,45.70421836925961,6,-1,Sentinel Alert: Audit Required,IMMEDIATE DISTRICT AUDIT (Suspicious Adult Enrolment),CRITICAL,15.9,URGENT: IMMEDIATE SECURITY AUDIT & KIT DEPLOYMENT
Manipur,Ukhrul,13690.0,15176.0,781.0,28866.0,36.960307298335465,Maintenance-heavy Zone,Mixed Stress,0.4742603755283032,0.5257396244716968,Emerging Hotspot,8.84590840840841,20.056609110720657,343,12.677385403329065,14,1,Normal,Maintain Routine Operations,High,55.0,Maintain Routine Operations
Meghalaya,East Garo Hills,2724.0,6345.0,6052.0,9069.0,1.498512888301388,Maintenance-heavy Zone,Demographic-dominant Stress,0.3003638769434337,0.6996361230565663,Emerging Hotspot,2.904582210242588,6.674176113764659,1012,1.5164950429610047,1674,1,Normal,Activate Mobile Document Centers,Normal,90.8,Setup Document Update Camp (Panchayat Level)
